price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,sqft_basement,yr_built,city,country
445000.0,4.0,2.0,1650,6000,0,650,1959,Seattle,USA
2400000.0,3.0,2.25,3000,11665,1,0,2001,Sammamish,USA
195000.0,2.0,1.0,720,18000,0,0,1950,Seattle,USA
275000.0,3.0,1.5,1390,48257,0,0,1922,Fall City,USA
387000.0,3.0,2.25,1445,1606,0,145,2003,Issaquah,USA
490000.0,2.0,1.0,1840,3300,0,710,1910,Seattle,USA
505000.0,3.0,2.5,2100,5824,0,0,1999,Snoqualmie,USA
303500.0,3.0,1.5,1060,10464,0,0,1973,Kirkland,USA
270000.0,3.0,1.5,1500,6337,0,0,1953,Seattle,USA
323000.0,4.0,2.75,1970,7213,0,800,1977,Renton,USA
382000.0,3.0,3.25,1410,1253,0,0,2005,Seattle,USA
1370000.0,4.0,2.75,3720,9450,0,1760,1962,Bellevue,USA
280000.0,4.0,2.0,2190,14439,0,1010,1977,Auburn,USA
260000.0,3.0,2.0,1920,8075,0,410,1969,Federal Way,USA
201500.0,3.0,1.0,1160,8320,0,0,1959,Kent,USA
1157200.0,4.0,4.25,5860,52889,0,950,1996,Woodinville,USA
536500.0,4.0,1.75,2000,4000,0,550,1926,Seattle,USA
248000.0,4.0,3.0,2163,5883,0,0,2006,Algona,USA
532000.0,5.0,3.0,3480,57499,0,1140,1976,Issaquah,USA
580000.0,4.0,2.5,2840,6268,0,0,1998,Kenmore,USA
463000.0,2.0,1.0,1150,4400,0,0,1905,Seattle,USA
742500.0,4.0,2.75,3100,3773,0,1100,1919,Seattle,USA
260000.0,3.0,2.5,1420,14850,0,400,1963,Kent,USA
590000.0,4.0,2.25,2430,32496,0,0,1993,Woodinville,USA
312000.0,4.0,2.25,1930,7452,0,500,1984,Kent,USA
566000.0,3.0,2.25,1660,10140,0,290,1980,Redmond,USA
511555.0,3.0,2.0,1400,7293,0,0,1963,Bellevue,USA
583000.0,4.0,2.5,2660,4000,0,0,2001,Redmond,USA
290000.0,4.0,2.5,2000,13300,0,800,1968,Auburn,USA
311100.0,4.0,2.25,2130,8078,0,750,1977,Renton,USA
325000.0,3.0,2.25,1352,1694,0,0,2007,Seattle,USA
491300.0,3.0,1.75,1750,11340,0,450,1987,Sammamish,USA
315000.0,5.0,1.75,2320,8100,0,1160,1956,Burien,USA
360000.0,2.0,1.0,1420,81892,0,240,1956,Renton,USA
330000.0,4.0,2.5,1940,3784,0,0,2003,Renton,USA
481450.0,3.0,2.0,1410,4800,0,0,1940,Seattle,USA
234950.0,3.0,1.0,1360,9948,0,0,1977,Black Diamond,USA
251000.0,3.0,1.75,1220,7250,0,0,1962,North Bend,USA
782000.0,4.0,2.5,2830,20345,0,850,1979,Bellevue,USA
833000.0,4.0,2.75,3780,10308,0,0,1999,Sammamish,USA
542500.0,4.0,2.5,2330,14289,0,0,1978,Bellevue,USA
851000.0,3.0,2.5,3560,107290,0,0,1987,Redmond,USA
325000.0,4.0,1.5,1470,70800,0,0,1976,Ravensdale,USA
415000.0,4.0,2.25,3060,48787,0,0,1992,Ravensdale,USA
252500.0,3.0,1.0,1030,6127,0,150,1947,Seattle,USA
465000.0,4.0,2.5,1930,9653,0,0,1968,Federal Way,USA
336900.0,3.0,1.75,1780,120661,0,0,1979,Duvall,USA
225000.0,3.0,2.5,2000,9202,0,0,1992,Maple Valley,USA
270000.0,3.0,2.0,1690,9583,0,0,1969,Renton,USA
1702500.0,5.0,4.5,5190,23716,0,1800,1987,Mercer Island,USA
536000.0,3.0,1.75,1300,5413,0,0,1925,Seattle,USA
585000.0,4.0,3.25,2400,29252,0,0,1982,Woodinville,USA
445000.0,2.0,2.0,1150,6634,0,290,1940,Seattle,USA
320000.0,4.0,2.25,2310,7490,0,0,1980,Renton,USA
769900.0,4.0,3.5,2730,3047,0,330,2006,Seattle,USA
557000.0,4.0,2.5,2840,4500,0,0,2012,Kenmore,USA
212000.0,2.0,1.5,1020,1525,0,0,2004,Seattle,USA
376000.0,3.0,2.0,1340,1384,0,0,2008,Seattle,USA
800000.0,4.0,3.25,3540,159430,0,0,2007,Carnation,USA
2238888.0,5.0,6.5,7270,130017,0,850,2010,Issaquah,USA
324000.0,3.0,2.25,998,904,0,200,2007,Seattle,USA
549900.0,5.0,2.75,3060,7015,0,1460,1979,Seattle,USA
320000.0,3.0,2.5,2130,6969,0,0,2003,Maple Valley,USA
875000.0,4.0,2.0,2520,6000,0,1120,1921,Seattle,USA
265000.0,4.0,1.0,1940,9533,0,860,1962,Kent,USA
394950.0,3.0,2.5,1350,1250,0,80,2006,Seattle,USA
842500.0,4.0,2.5,2160,5298,0,0,1902,Seattle,USA
368000.0,3.0,2.5,1370,1350,0,360,2007,Seattle,USA
1225000.0,4.0,4.5,5420,101930,0,1530,2001,Redmond,USA
885000.0,4.0,2.5,2830,5000,0,0,1995,Seattle,USA
453246.0,3.0,2.5,2010,2287,0,620,2014,Issaquah,USA
927000.0,4.0,2.75,3300,12090,0,0,1953,Clyde Hill,USA
490000.0,2.0,2.5,1230,1391,0,360,2004,Seattle,USA
341000.0,3.0,1.5,1720,7119,0,0,1952,Shoreline,USA
235000.0,1.0,1.0,810,2451,0,0,1941,Seattle,USA
1200000.0,3.0,1.75,1560,8078,1,0,1928,Mercer Island,USA
560000.0,3.0,2.0,2560,216777,0,0,1986,Auburn,USA
900000.0,4.0,3.25,4700,38412,0,1280,1978,Bellevue,USA
255000.0,2.0,1.0,1220,2500,0,450,1910,Seattle,USA
1575000.0,5.0,2.75,3650,20150,0,1290,1975,Bellevue,USA
876650.0,3.0,3.25,2170,12508,0,520,1928,Mercer Island,USA
540000.0,4.0,2.25,2540,228254,0,1090,1990,Duvall,USA
350000.0,2.0,1.0,910,4500,0,0,1906,Seattle,USA
750000.0,4.0,2.5,2980,4930,0,90,2000,Bellevue,USA
582000.0,4.0,1.75,2120,4650,0,930,1951,Seattle,USA
1315000.0,4.0,3.5,3460,3997,0,900,2004,Seattle,USA
372500.0,5.0,3.0,2480,10090,0,1180,2004,Seattle,USA
410000.0,3.0,2.25,2200,16921,0,0,1987,Maple Valley,USA
360000.0,4.0,2.0,1730,5500,0,720,1943,Seattle,USA
1015000.0,3.0,2.5,2920,34527,0,1120,1954,Seattle,USA
225000.0,3.0,1.0,990,8012,0,0,1966,Renton,USA
647000.0,4.0,2.5,3040,6887,0,0,1999,Sammamish,USA
950000.0,5.0,3.0,4530,258746,0,1330,2003,Woodinville,USA
185000.0,3.0,1.5,1370,8470,0,0,1961,Auburn,USA
335000.0,3.0,2.5,1940,4927,0,0,2004,Renton,USA
210000.0,3.0,2.5,1040,2643,0,320,2004,Seattle,USA
522000.0,4.0,2.25,1800,8623,0,440,1980,Kirkland,USA
770000.0,3.0,1.75,1720,5000,0,0,1954,Seattle,USA
499950.0,3.0,1.0,980,6380,0,220,1941,Seattle,USA
751000.0,4.0,2.5,3110,6142,0,0,2004,Redmond,USA
330000.0,5.0,3.0,2100,7715,0,850,2013,Burien,USA
465000.0,3.0,1.5,2020,11358,0,830,1956,Kirkland,USA
850000.0,4.0,1.75,2350,11914,0,0,1961,Mercer Island,USA
947500.0,4.0,2.25,3290,12329,0,0,1968,Mercer Island,USA
302000.0,5.0,2.25,2180,7813,0,0,1986,Maple Valley,USA
500000.0,2.0,2.25,1290,1334,0,0,2007,Seattle,USA
201000.0,3.0,1.0,1460,9750,0,0,1969,Kent,USA
265000.0,2.0,1.0,1290,2828,0,0,2008,Redmond,USA
870300.0,4.0,2.5,2350,3150,0,660,1910,Seattle,USA
339000.0,3.0,1.0,1080,8100,0,0,1955,Shoreline,USA
690000.0,4.0,2.5,2670,13463,0,0,1989,Issaquah,USA
788000.0,4.0,3.25,3680,5759,0,840,2003,Issaquah,USA
315275.0,3.0,1.75,1440,8040,0,480,1951,Seattle,USA
505000.0,4.0,1.75,1940,4800,0,910,1922,Seattle,USA
368000.0,3.0,1.0,1280,9898,0,0,1968,Woodinville,USA
947500.0,3.0,2.75,2980,27144,1,800,1917,Burien,USA
156000.0,3.0,1.0,970,8580,0,0,1959,Federal Way,USA
610000.0,4.0,3.0,2110,5000,0,470,1930,Seattle,USA
420000.0,2.0,2.5,1480,1369,0,0,2009,Redmond,USA
192000.0,2.0,1.0,700,10540,0,0,1953,Normandy Park,USA
910000.0,3.0,2.0,2700,6120,0,1350,1962,Seattle,USA
1300000.0,4.0,3.25,2330,9687,0,0,1918,Seattle,USA
1346400.0,5.0,1.75,3380,20021,0,1690,1963,Clyde Hill,USA
840000.0,4.0,2.75,2600,2750,0,980,1936,Seattle,USA
300000.0,2.0,1.75,1360,8100,0,500,1975,Seattle,USA
505000.0,4.0,2.5,2780,6369,0,1190,1978,Kirkland,USA
110000.0,3.0,1.0,1250,53143,0,0,1945,Maple Valley,USA
746000.0,3.0,2.5,2620,8950,0,0,1992,Bellevue,USA
211000.0,3.0,1.5,1350,7620,0,0,1941,Burien,USA
675000.0,4.0,3.0,2400,3340,0,1200,1964,Seattle,USA
734200.0,4.0,2.5,2760,5000,0,1080,1928,Seattle,USA
1225000.0,4.0,2.25,3070,16028,0,1200,1976,Mercer Island,USA
615000.0,2.0,1.75,2040,28593,1,0,1919,Vashon,USA
630000.0,4.0,2.0,1770,6000,0,0,1911,Seattle,USA
1264000.0,4.0,3.75,3490,9170,0,0,2012,Bellevue,USA
301500.0,2.0,1.5,830,1333,0,0,2005,Seattle,USA
369000.0,2.0,2.5,980,895,0,310,2009,Seattle,USA
635000.0,3.0,2.5,1570,1433,0,0,2010,Seattle,USA
1033888.0,4.0,3.25,3270,5187,0,160,2014,Redmond,USA
383000.0,4.0,2.5,2160,6223,0,0,2010,Maple Valley,USA
1050000.0,4.0,3.75,3280,11000,0,960,2008,Kirkland,USA
455000.0,4.0,2.5,3360,7685,0,0,2001,Renton,USA
819900.0,5.0,2.75,3150,7119,0,0,2013,Redmond,USA
625000.0,3.0,3.5,1810,1846,0,370,2009,Seattle,USA
651000.0,4.0,2.5,2740,7140,0,0,1993,Sammamish,USA
480000.0,5.0,4.75,3830,35000,0,1700,1976,Woodinville,USA
757000.0,3.0,3.25,3190,5283,0,0,2007,Issaquah,USA
460000.0,3.0,2.25,2350,10450,0,960,1977,Kenmore,USA
267345.0,4.0,2.25,2510,8165,0,900,1972,Federal Way,USA
530000.0,2.0,2.0,1680,4950,0,0,2006,Redmond,USA
449500.0,3.0,2.0,1770,6610,0,810,1954,Shoreline,USA
289000.0,3.0,1.0,1090,7315,0,0,1981,Renton,USA
373000.0,5.0,2.5,3001,5710,0,0,2006,Kent,USA
525000.0,5.0,3.0,2450,4591,0,0,1994,Seattle,USA
777000.0,3.0,3.25,3610,59677,0,1170,2003,Issaquah,USA
550000.0,4.0,2.0,2250,7500,0,1050,1956,Bellevue,USA
523000.0,3.0,1.5,1240,7735,0,0,1957,Bellevue,USA
628000.0,4.0,2.0,2260,6000,0,830,1958,Seattle,USA
581000.0,4.0,1.75,2090,8164,0,1020,1963,Redmond,USA
245000.0,5.0,1.75,2020,7902,0,800,1962,Seattle,USA
415000.0,3.0,1.75,1960,5000,0,980,1911,Seattle,USA
1895000.0,5.0,2.25,3120,16672,0,0,1969,Yarrow Point,USA
225000.0,3.0,1.5,1250,7500,0,0,1967,Kent,USA
287000.0,3.0,2.25,1490,9600,0,320,1987,Duvall,USA
799200.0,6.0,3.0,2890,2370,0,600,1906,Seattle,USA
239950.0,3.0,1.0,1900,33888,0,0,1942,Auburn,USA
591000.0,3.0,1.75,1680,2400,0,810,1922,Seattle,USA
700000.0,3.0,2.5,2030,8398,0,0,1975,Bellevue,USA
475000.0,4.0,2.5,3740,8700,0,1480,2004,Renton,USA
575000.0,3.0,1.75,1580,11750,0,400,1951,Seattle,USA
771000.0,3.0,2.25,1780,6120,0,390,1927,Seattle,USA
155000.0,2.0,1.0,910,6232,0,0,1943,Seattle,USA
550000.0,7.0,4.0,3440,8100,0,0,1970,Seattle,USA
645000.0,3.0,2.5,1740,13750,0,0,1975,Bellevue,USA
464000.0,5.0,2.5,3400,8970,0,1700,1959,Shoreline,USA
1050000.0,4.0,3.25,4400,16625,0,0,2003,Sammamish,USA
350000.0,3.0,2.5,2010,14298,0,0,1977,Vashon,USA
591000.0,4.0,2.25,2710,38180,0,0,1977,Woodinville,USA
2555000.0,4.0,2.5,5300,26211,1,730,1923,Seattle,USA
717000.0,3.0,1.5,1310,3880,0,220,1956,Seattle,USA
225000.0,4.0,1.5,1950,12559,0,0,1939,SeaTac,USA
225000.0,3.0,1.0,1040,6535,0,0,1947,Seattle,USA
345000.0,3.0,1.75,1090,7200,0,0,1968,Kirkland,USA
230000.0,2.0,0.75,650,5360,0,0,1931,Seattle,USA
385000.0,3.0,2.0,1480,6600,0,740,1943,Seattle,USA
90000.0,2.0,1.0,790,2640,0,0,1973,Kirkland,USA
860000.0,4.0,2.5,3560,11119,0,1270,1986,Bellevue,USA
675000.0,4.0,2.5,3000,5548,0,0,2006,Newcastle,USA
975000.0,4.0,2.5,3490,7494,0,0,2000,Bellevue,USA
780000.0,3.0,1.75,2340,10495,0,0,1967,Mercer Island,USA
370000.0,3.0,1.75,1650,8254,0,590,1951,Shoreline,USA
665000.0,3.0,2.0,1940,5820,0,790,1944,Seattle,USA
675000.0,5.0,3.0,3410,9600,0,1540,1968,Redmond,USA
620000.0,3.0,1.0,1710,4050,0,0,1909,Seattle,USA
1105000.0,4.0,1.5,2740,4000,0,810,1905,Seattle,USA
450000.0,3.0,2.75,1250,892,0,210,2010,Seattle,USA
450000.0,3.0,2.25,2450,42180,0,0,1978,Covington,USA
530000.0,3.0,1.75,1690,8190,0,0,1958,Bellevue,USA
635000.0,4.0,1.75,1950,13320,0,580,1969,Bellevue,USA
580000.0,5.0,2.0,2290,7125,0,1100,1964,Bellevue,USA
1550000.0,5.0,3.25,3370,17458,0,1370,1982,Mercer Island,USA
285000.0,3.0,1.0,1090,8640,0,0,1973,Burien,USA
375000.0,3.0,1.0,1190,9486,0,0,1953,Normandy Park,USA
1400000.0,5.0,4.25,3530,7924,0,0,2001,Mercer Island,USA
560000.0,3.0,1.0,1440,5000,0,0,1910,Seattle,USA
405000.0,4.0,1.75,2180,13529,0,1090,1956,Lake Forest Park,USA
413000.0,4.0,1.0,1410,6000,0,600,1925,Seattle,USA
287600.0,3.0,2.5,1950,8251,0,0,1990,Auburn,USA
1680000.0,5.0,3.25,4860,23723,0,1040,1989,Mercer Island,USA
225000.0,3.0,1.0,1660,7210,0,560,1963,Auburn,USA
319000.0,3.0,1.0,1390,12823,0,0,1968,Woodinville,USA
322500.0,3.0,2.0,1350,14200,0,0,1989,Duvall,USA
570000.0,3.0,2.0,1530,5401,0,0,1937,Seattle,USA
465000.0,3.0,1.5,1270,5112,0,0,1950,Seattle,USA
435000.0,4.0,2.25,2140,6355,0,0,2002,Snoqualmie,USA
502000.0,4.0,2.5,2040,5616,0,0,2012,Kenmore,USA
525000.0,3.0,3.5,2876,5086,0,516,2007,Woodinville,USA
525000.0,3.0,2.5,1580,1161,0,570,2008,Seattle,USA
660000.0,4.0,3.5,3400,5196,0,0,2012,Snoqualmie,USA
870000.0,4.0,2.5,3520,6773,0,870,2006,Seattle,USA
650000.0,4.0,2.5,2210,4861,0,0,2013,Seattle,USA
505000.0,4.0,2.5,2790,5602,0,0,2009,Renton,USA
330000.0,3.0,2.5,1450,5008,0,610,2007,Seattle,USA
385000.0,4.0,1.75,1620,4980,0,760,1947,Seattle,USA
306000.0,3.0,1.5,1220,1086,0,0,2007,Seattle,USA
546000.0,3.0,1.75,2000,5000,0,890,1921,Seattle,USA
925000.0,4.0,2.5,2190,7350,0,0,1958,Mercer Island,USA
542000.0,4.0,1.75,1900,8250,0,950,1955,Bellevue,USA
800000.0,3.0,1.0,1700,4400,0,0,1906,Seattle,USA
620000.0,5.0,2.5,2540,3832,0,780,1929,Seattle,USA
175000.0,2.0,1.0,1170,8925,0,0,1911,Des Moines,USA
740000.0,5.0,5.0,5774,31675,0,1284,1984,Federal Way,USA
345000.0,3.0,2.25,2120,15003,0,0,1984,Renton,USA
510000.0,3.0,1.75,2170,26460,0,720,1986,Sammamish,USA
530000.0,4.0,2.75,2450,15002,0,0,1974,Normandy Park,USA
155000.0,2.0,1.0,700,5200,0,0,1952,Renton,USA
266000.0,3.0,2.5,1780,7214,0,380,1986,Kent,USA
257200.0,3.0,2.0,1850,8250,0,700,1952,Auburn,USA
265000.0,3.0,2.0,1570,5706,0,0,1998,Auburn,USA
372220.0,3.0,1.0,1290,5500,0,310,1951,Seattle,USA
337500.0,5.0,2.0,1700,7314,0,700,1956,Seattle,USA
582500.0,2.0,1.5,1159,4800,0,0,1948,Seattle,USA
489200.0,3.0,2.75,1850,9600,0,0,1965,Kirkland,USA
405100.0,2.0,1.0,840,3522,0,0,1947,Seattle,USA
372977.0,3.0,2.5,1690,1618,0,540,2014,Issaquah,USA
310000.0,3.0,1.0,1050,9876,0,0,1953,Kenmore,USA
538000.0,3.0,1.75,1400,3825,0,300,1904,Seattle,USA
1400000.0,3.0,2.5,2550,7200,0,0,1981,Seattle,USA
317000.0,3.0,2.5,1840,5011,0,0,2012,Maple Valley,USA
702500.0,3.0,1.5,2360,6750,0,430,1926,Seattle,USA
565000.0,4.0,2.5,2240,14667,0,0,1989,Newcastle,USA
723000.0,4.0,2.5,2700,4004,0,0,2004,Issaquah,USA
766950.0,3.0,2.5,3030,30007,0,0,1992,Woodinville,USA
682000.0,3.0,1.75,1830,5120,0,0,1903,Seattle,USA
325000.0,3.0,2.5,2220,6049,0,0,1990,Kent,USA
543000.0,3.0,2.5,2090,7640,0,730,1962,Shoreline,USA
525000.0,3.0,1.75,1600,6120,0,0,1924,Seattle,USA
364000.0,4.0,1.75,2010,8625,0,670,1957,Shoreline,USA
394475.0,2.0,1.0,830,4000,0,0,1955,Seattle,USA
316000.0,4.0,2.5,2010,7226,0,0,1995,Auburn,USA
339950.0,3.0,1.0,1050,5402,0,0,1906,Seattle,USA
486000.0,4.0,2.5,2150,39449,0,730,1978,Fall City,USA
160000.0,3.0,1.0,860,11900,0,0,1963,Kent,USA
930000.0,3.0,2.5,3100,20553,0,0,1954,Shoreline,USA
139000.0,3.0,1.0,1100,17334,0,0,1978,Auburn,USA
562000.0,3.0,1.5,1830,8000,0,0,1957,Bellevue,USA
299000.0,2.0,1.75,1250,34395,0,0,1950,Federal Way,USA
511000.0,3.0,2.5,1820,4883,0,0,2005,Kenmore,USA
499000.0,3.0,2.0,2090,42689,0,0,1959,Ravensdale,USA
356000.0,3.0,3.5,2100,12384,0,0,1980,Tukwila,USA
470000.0,4.0,2.5,2310,14023,0,0,1991,Duvall,USA
715000.0,4.0,2.25,2060,5649,0,700,1941,Seattle,USA
1120000.0,4.0,2.25,4470,60373,0,0,1988,Woodinville,USA
458000.0,3.0,1.0,1660,7500,0,600,1940,Seattle,USA
966000.0,5.0,4.5,3810,8019,0,0,2008,Sammamish,USA
305495.0,3.0,1.75,2110,10200,0,0,1966,Renton,USA
543000.0,2.0,2.0,2370,217800,0,770,1992,Issaquah,USA
340000.0,3.0,2.25,1970,3716,0,0,1997,Renton,USA
633100.0,4.0,2.5,2470,33305,0,0,1993,Redmond,USA
310000.0,3.0,1.0,1480,7830,0,0,1952,Shoreline,USA
349950.0,5.0,3.0,2257,10117,0,894,2005,SeaTac,USA
267800.0,2.0,1.0,700,6000,0,0,1949,Shoreline,USA
234000.0,4.0,2.0,1630,9010,0,580,1975,Auburn,USA
740000.0,4.0,2.5,3430,10157,0,0,2000,Kirkland,USA
607500.0,5.0,1.75,2220,6000,0,800,1923,Seattle,USA
223000.0,3.0,1.75,1340,7473,0,0,1973,Auburn,USA
400000.0,2.0,1.0,980,2130,0,120,1918,Seattle,USA
802000.0,3.0,2.5,2580,13096,0,0,1986,Redmond,USA
253000.0,4.0,2.5,2230,4541,0,0,2006,Covington,USA
1058000.0,4.0,2.0,2290,11137,0,0,1955,Bellevue,USA
300000.0,3.0,1.0,1260,8280,0,0,1946,Seattle,USA
625000.0,4.0,2.75,1680,11180,0,0,1966,Redmond,USA
707000.0,4.0,3.25,3200,7081,0,0,2004,Sammamish,USA
950000.0,4.0,2.5,3320,7644,0,0,1995,Bellevue,USA
420000.0,4.0,2.5,3040,24123,0,0,1999,Auburn,USA
498000.0,4.0,2.75,2270,7375,0,980,1973,Kirkland,USA
450000.0,3.0,2.5,2910,17172,0,0,1989,Federal Way,USA
955000.0,5.0,2.25,2510,9887,0,0,1972,Mercer Island,USA
215000.0,2.0,1.0,1240,7200,0,0,1967,Tukwila,USA
437000.0,3.0,2.75,2580,5200,0,0,2008,Renton,USA
773000.0,3.0,2.75,2470,3600,0,0,2007,Issaquah,USA
1222500.0,4.0,3.5,4910,9444,0,1800,2007,Sammamish,USA
256883.0,3.0,2.5,1690,5025,0,0,2003,Federal Way,USA
592500.0,4.0,2.5,2240,12032,0,0,1983,Sammamish,USA
252350.0,3.0,2.0,1650,7352,0,490,1979,Renton,USA
370000.0,4.0,2.5,2710,5880,0,0,1998,Auburn,USA
465750.0,3.0,1.5,1260,10350,0,0,1959,Bellevue,USA
185000.0,3.0,1.0,1150,8100,0,0,1932,Seattle,USA
582800.0,4.0,2.75,2550,7636,0,1110,1986,Sammamish,USA
245000.0,3.0,1.75,1490,6930,0,0,1990,Kent,USA
302000.0,4.0,1.75,2020,7865,0,1010,1963,Renton,USA
451555.0,2.0,1.0,1320,4520,0,0,1912,Seattle,USA
250000.0,3.0,1.0,1230,10350,0,0,1957,Renton,USA
255000.0,4.0,2.5,2070,7800,0,0,1989,Federal Way,USA
840000.0,4.0,1.75,2930,11562,0,1260,1947,Seattle,USA
190000.0,3.0,1.0,1090,8520,0,0,1967,Federal Way,USA
349950.0,3.0,1.0,1400,7066,0,0,1957,Seattle,USA
613000.0,4.0,2.0,1550,4815,0,0,1909,Seattle,USA
300000.0,3.0,1.0,1220,13000,0,0,1955,Shoreline,USA
455000.0,3.0,2.5,1870,7344,0,400,1980,Kirkland,USA
335000.0,3.0,2.25,2150,30476,0,0,1991,Tukwila,USA
197500.0,3.0,1.0,980,3090,0,0,1903,Seattle,USA
412500.0,3.0,1.5,1490,8475,0,0,1963,Redmond,USA
395300.0,3.0,1.5,1120,7000,0,0,1955,Bellevue,USA
342400.0,3.0,2.25,1180,9630,0,0,1986,Kenmore,USA
749400.0,4.0,2.5,3240,20301,0,0,1985,Redmond,USA
316500.0,4.0,2.5,2150,6807,0,0,1991,Kent,USA
390000.0,3.0,2.5,2240,10800,0,0,1996,Kenmore,USA
225000.0,3.0,2.0,1400,7384,0,250,1979,Renton,USA
550000.0,3.0,2.25,1980,40887,0,0,1980,Redmond,USA
280000.0,3.0,1.0,1330,20562,0,0,1959,North Bend,USA
1255000.0,4.0,2.5,3200,7535,0,0,2006,Seattle,USA
575000.0,2.0,1.0,1490,6000,0,400,1946,Seattle,USA
1000000.0,5.0,4.25,3920,16258,0,1020,1990,Bellevue,USA
585000.0,5.0,1.75,2000,3750,0,0,1921,Seattle,USA
620000.0,4.0,2.5,2680,9185,0,0,1989,Issaquah,USA
204700.0,4.0,2.0,1670,9987,0,0,1967,Auburn,USA
695000.0,4.0,3.0,3150,9130,0,0,2001,Sammamish,USA
689900.0,4.0,3.25,2740,7266,0,680,2003,Issaquah,USA
375000.0,4.0,1.75,1890,8000,0,640,1960,Shoreline,USA
475000.0,7.0,3.5,2870,29699,0,1350,1961,Seattle,USA
215000.0,3.0,1.0,1160,10384,0,0,1969,Maple Valley,USA
2100000.0,4.0,1.75,3550,19865,0,0,1962,Medina,USA
790000.0,3.0,1.75,1790,6117,0,440,1940,Seattle,USA
350000.0,3.0,1.75,1680,250470,0,610,1940,Duvall,USA
695000.0,3.0,2.5,4560,17622,0,760,1986,Sammamish,USA
263000.0,3.0,2.25,1590,7748,0,0,1991,Federal Way,USA
400000.0,3.0,1.0,1630,10304,0,0,1953,Shoreline,USA
525000.0,3.0,2.5,2700,7434,0,0,1991,Woodinville,USA
349950.0,3.0,2.5,1700,7496,0,0,1994,Renton,USA
1085000.0,4.0,3.25,3740,12080,0,1740,1988,Woodinville,USA
744000.0,4.0,3.0,1980,5352,0,0,1941,Seattle,USA
312500.0,2.0,1.0,880,6345,0,0,1919,Seattle,USA
240000.0,3.0,2.0,1400,6200,0,700,1948,Shoreline,USA
495000.0,4.0,2.0,2050,4000,0,840,1941,Seattle,USA
580050.0,3.0,2.5,2360,4638,0,0,1996,Seattle,USA
640000.0,4.0,2.0,2560,7798,0,670,1947,Seattle,USA
417000.0,3.0,1.5,1340,10224,0,0,1956,Bellevue,USA
174950.0,3.0,1.0,1060,5200,0,0,1970,Covington,USA
295000.0,3.0,1.5,850,2500,0,0,1986,Seattle,USA
423000.0,4.0,1.75,1880,7303,0,870,1976,Kirkland,USA
839000.0,3.0,1.0,1230,12305,0,0,1955,Bellevue,USA
343000.0,4.0,1.75,2290,10290,0,950,1960,Seattle,USA
467000.0,3.0,1.0,1660,6582,0,660,1946,Seattle,USA
512500.0,3.0,2.5,1840,2875,0,0,1997,Seattle,USA
575000.0,4.0,2.5,3020,17810,0,1420,1979,Lake Forest Park,USA
465000.0,3.0,1.75,1410,6886,0,0,1924,Seattle,USA
270000.0,3.0,1.0,1010,9514,0,0,1969,Renton,USA
340000.0,3.0,1.75,1960,8136,0,980,1948,Seattle,USA
765000.0,5.0,3.75,3580,14275,0,390,1999,Issaquah,USA
497000.0,4.0,2.5,2240,7200,0,0,1995,Seattle,USA
803100.0,4.0,2.5,3310,5404,0,0,2004,Redmond,USA
344000.0,3.0,2.5,1232,1130,0,0,2007,Seattle,USA
828950.0,4.0,3.5,3930,5680,0,1110,2013,Issaquah,USA
386380.0,3.0,2.5,1720,3600,0,0,2010,Redmond,USA
312000.0,3.0,2.25,1490,974,0,270,2009,Seattle,USA
720000.0,3.0,2.5,3150,151588,0,0,2007,Fall City,USA
914500.0,4.0,2.5,3950,10856,0,0,2013,Sammamish,USA
819995.0,5.0,2.75,3030,10335,0,0,2013,Newcastle,USA
252700.0,2.0,1.5,1070,9643,0,0,1985,Kent,USA
437500.0,3.0,2.5,2320,36847,0,0,1992,North Bend,USA
350000.0,1.0,1.0,700,5100,0,0,1942,Seattle,USA
619000.0,3.0,2.5,2720,6439,0,0,2005,Snoqualmie,USA
408200.0,3.0,2.5,1800,5761,0,0,1990,Seattle,USA
451000.0,3.0,1.75,1560,4049,0,560,1926,Seattle,USA
317000.0,3.0,2.0,1760,11410,0,700,1977,Renton,USA
799000.0,4.0,3.25,3120,5000,0,750,2005,Seattle,USA
720000.0,2.0,1.0,2020,7200,0,320,1947,Seattle,USA
490000.0,3.0,2.0,1450,2400,0,0,1900,Seattle,USA
239900.0,4.0,2.25,1860,7000,0,740,1979,Federal Way,USA
446000.0,4.0,2.25,2270,7800,0,980,1977,Kirkland,USA
275000.0,3.0,2.5,1480,15639,0,0,1987,North Bend,USA
239950.0,5.0,1.0,1460,6032,0,0,1941,Tukwila,USA
248000.0,4.0,3.5,1850,6519,0,720,1986,Federal Way,USA
619500.0,3.0,2.5,2170,5000,0,0,2003,Issaquah,USA
363750.0,3.0,1.75,1726,197326,0,0,1982,Vashon,USA
385000.0,3.0,1.75,1180,10541,0,240,1981,Sammamish,USA
370000.0,4.0,1.5,1370,9957,0,470,1972,Kirkland,USA
425000.0,3.0,2.5,2670,13218,0,0,1988,Kent,USA
342000.0,3.0,1.0,1260,6826,0,540,1944,Seattle,USA
345000.0,4.0,1.0,1980,7991,0,0,1962,Renton,USA
724800.0,3.0,2.0,2050,3933,0,870,1926,Seattle,USA
725000.0,5.0,2.75,2830,5310,0,0,2006,Redmond,USA
605000.0,2.0,1.0,910,3600,0,0,1909,Seattle,USA
